source_file,task_id,prompt,code,test_imports,test_list,gpt_result
Benchmark Questions Verification V2.ipynb,237,タプルのリストを受け取り、一意の各タプルをリスト内での出現回数にマッピングする辞書を返す関数を作成します。,"from collections import Counter 
def check_occurences(test_list):
  res = dict(Counter(tuple(ele) for ele in map(sorted, test_list)))
  return  (res) ",[],"['assert check_occurences([(3, 1), (1, 3), (2, 5), (5, 2), (6, 3)] ) == {(1, 3): 2, (2, 5): 2, (3, 6): 1}', 'assert check_occurences([(4, 2), (2, 4), (3, 6), (6, 3), (7, 4)] ) == {(2, 4): 2, (3, 6): 2, (4, 7): 1}', 'assert check_occurences([(13, 2), (11, 23), (12, 25), (25, 12), (16, 23)] ) == {(2, 13): 1, (11, 23): 1, (12, 25): 2, (16, 23): 1}']","def count_occurrences(tuples):
    occurrences = {}
    for tuple in tuples:
        if tuple not in occurrences:
            occurrences[tuple] = tuples.count(tuple)
    return occurrences"
Benchmark Questions Verification V2.ipynb,238,指定された文字列の空ではない部分文字列の数をカウントする Python 関数を作成します。,"def number_of_substrings(str): 
	str_len = len(str); 
	return int(str_len * (str_len + 1) / 2); ",[],"['assert number_of_substrings(""abc"") == 6', 'assert number_of_substrings(""abcd"") == 10', 'assert number_of_substrings(""abcde"") == 15']","def count_non_empty_substrings(string):
    count = 0
    length = len(string)
    for i in range(length):
        for j in range(i+1, length+1):
            sub_string = string[i:j]
            if sub_string != '':
                count += 1
    return count"
Benchmark Questions Verification V2.ipynb,239,正の整数 m と n を受け取り、各要素が正の整数で、前の要素の 2 倍以上で m 以下となる、長さ n の可能なシーケンスの数を見つける関数を作成します。,"def get_total_number_of_sequences(m,n): 
	T=[[0 for i in range(n+1)] for i in range(m+1)] 
	for i in range(m+1): 
		for j in range(n+1): 
			if i==0 or j==0: 
				T[i][j]=0
			elif i<j: 
				T[i][j]=0
			elif j==1: 
				T[i][j]=i 
			else: 
				T[i][j]=T[i-1][j]+T[i//2][j-1] 
	return T[m][n]",[],"['assert get_total_number_of_sequences(10, 4) == 4', 'assert get_total_number_of_sequences(5, 2) == 6', 'assert get_total_number_of_sequences(16, 3) == 84']","def count_sequences(m, n):
    # Base case: If n is 0, there are no sequences.
    if n == 0:
        return 0
    
    # Base case: If m is 0, there is only one sequence (with all elements being 0).
    if m == 0:
        return 1
    
    # Recursive case: Count sequences by considering the first element in the sequence.
    count = 0
    for i in range(m, 0, -1):
        # Check if the next element is at least double of the current element.
        if i >= 2 * count_sequences(m, n-1):
            # Recursively count sequences with the next element being i.
            count += count_sequences(m, n-1)
        else:
            # If the next element is not at least double, break the loop since the subsequent elements will also not satisfy the condition.
            break
    
    return count"
Benchmark Questions Verification V2.ipynb,240,2 つのリストを受け取り、最初のリストの最後の要素を 2 番目のリストの要素で置き換える関数を作成します。,"def replace_list(list1,list2):
 list1[-1:] = list2
 replace_list=list1
 return replace_list
",[],"['assert replace_list([1, 3, 5, 7, 9, 10],[2, 4, 6, 8])==[1, 3, 5, 7, 9, 2, 4, 6, 8]', 'assert replace_list([1,2,3,4,5],[5,6,7,8])==[1,2,3,4,5,6,7,8]', 'assert replace_list([""red"",""blue"",""green""],[""yellow""])==[""red"",""blue"",""yellow""]']","def replace_last(first_list, second_list):
    if len(first_list) > 0 and len(second_list) > 0:
        first_list[-1] = second_list[-1]
    return first_list"
Benchmark Questions Verification V2.ipynb,242,文字列内の合計文字数をカウントする関数を作成します。,"def count_charac(str1):
 total = 0
 for i in str1:
    total = total + 1
 return total",[],"['assert count_charac(""python programming"")==18', 'assert count_charac(""language"")==8', 'assert count_charac(""words"")==5']","def count_characters(string):
    count = 0
    for char in string:
        count += 1
    return count"
Benchmark Questions Verification V2.ipynb,244,指定された数値より大きい次の完全な正方形を見つける Python 関数を作成します。,"import math  
def next_Perfect_Square(N): 
    nextN = math.floor(math.sqrt(N)) + 1
    return nextN * nextN ",[],"['assert next_Perfect_Square(35) == 36', 'assert next_Perfect_Square(6) == 9', 'assert next_Perfect_Square(9) == 16']","def find_next_perfect_square(n):
    # Find the square root of the given number
    sqrt = int(n ** 0.5)
    
    # Increment the square root by 1
    sqrt += 1
    
    # Calculate the next perfect square
    next_square = sqrt ** 2
    
    return next_square"
Benchmark Questions Verification V2.ipynb,245,配列を受け取り、指定された配列のビットニック部分列の最大合計を求める関数を作成します。シーケンスが最初に増加し、次に減少する場合、そのシーケンスはビットニックです。,"def max_sum(arr): 
	MSIBS = arr[:] 
	for i in range(len(arr)): 
		for j in range(0, i): 
			if arr[i] > arr[j] and MSIBS[i] < MSIBS[j] + arr[i]: 
				MSIBS[i] = MSIBS[j] + arr[i] 
	MSDBS = arr[:] 
	for i in range(1, len(arr) + 1): 
		for j in range(1, i): 
			if arr[-i] > arr[-j] and MSDBS[-i] < MSDBS[-j] + arr[-i]: 
				MSDBS[-i] = MSDBS[-j] + arr[-i] 
	max_sum = float(""-Inf"") 
	for i, j, k in zip(MSIBS, MSDBS, arr): 
		max_sum = max(max_sum, i + j - k) 
	return max_sum",[],"['assert max_sum([1, 15, 51, 45, 33, 100, 12, 18, 9]) == 194', 'assert max_sum([80, 60, 30, 40, 20, 10]) == 210', 'assert max_sum([2, 3 ,14, 16, 21, 23, 29, 30]) == 138']","def max_bitonic_sum(arr):
    # Find the length of the array
    n = len(arr)
    
    # Initialize two arrays to store the maximum increasing
    # sum and maximum decreasing sum ending at each index
    increasing_sum = [0] * n
    decreasing_sum = [0] * n
    
    # Calculate the maximum increasing sum ending at each index
    increasing_sum[0] = arr[0]
    for i in range(1, n):
        if arr[i] > arr[i-1]:
            increasing_sum[i] = increasing_sum[i-1] + arr[i]
        else:
            increasing_sum[i] = arr[i]
    
    # Calculate the maximum decreasing sum ending at each index
    decreasing_sum[n-1] = arr[n-1]
    for i in range(n-2, -1, -1):
        if arr[i] > arr[i+1]:
            decreasing_sum[i] = decreasing_sum[i+1] + arr[i]
        else:
            decreasing_sum[i] = arr[i]
    
    # Find the maximum bitonic sum
    max_bitonic_sum = float('-inf')
    for i in range(n):
        bitonic_sum = increasing_sum[i] + decreasing_sum[i] - arr[i]
        if bitonic_sum > max_bitonic_sum:
            max_bitonic_sum = bitonic_sum
    
    # Return the maximum bitonic sum
    return max_bitonic_sum"
Benchmark Questions Verification V2.ipynb,246,バビロニアン法を使用して平方根を計算する関数を作成します。,"def babylonian_squareroot(number):
    if(number == 0):
        return 0;
    g = number/2.0;
    g2 = g + 1;
    while(g != g2):
        n = number/ g;
        g2 = g;
        g = (g + n)/2;
    return g;",['import math'],"['assert math.isclose(babylonian_squareroot(10), 3.162277660168379, rel_tol=0.001)', 'assert math.isclose(babylonian_squareroot(2), 1.414213562373095, rel_tol=0.001)', 'assert math.isclose(babylonian_squareroot(9), 3.0, rel_tol=0.001)']","def babylonian_method(n, guess):
    if n == 0:
        return 0
    else:
        next_guess = (guess + n/guess) / 2
        if next_guess == guess:
            return next_guess
        else:
            return babylonian_method(n, next_guess)"
Benchmark Questions Verification V2.ipynb,247,指定された文字列内の最長の回文部分列の長さを見つける関数を作成します。,"def lps(str): 
	n = len(str) 
	L = [[0 for x in range(n)] for x in range(n)] 
	for i in range(n): 
		L[i][i] = 1
	for cl in range(2, n+1): 
		for i in range(n-cl+1): 
			j = i+cl-1
			if str[i] == str[j] and cl == 2: 
				L[i][j] = 2
			elif str[i] == str[j]: 
				L[i][j] = L[i+1][j-1] + 2
			else: 
				L[i][j] = max(L[i][j-1], L[i+1][j]); 
	return L[0][n-1]",[],"['assert lps(""TENS FOR TENS"") == 5', 'assert lps(""CARDIO FOR CARDS"") == 7', 'assert lps(""PART OF THE JOURNEY IS PART"") == 9']","def is_palindrome(s):
    return s == s[::-1]"
Benchmark Questions Verification V2.ipynb,248,整数 n を受け取り、n-1 の高調波和を計算する関数を作成します。,"def harmonic_sum(n):
  if n < 2:
    return 1
  else:
    return 1 / n + (harmonic_sum(n - 1)) ",['import math'],"['assert math.isclose(harmonic_sum(7), 2.5928571428571425, rel_tol=0.001)', 'assert math.isclose(harmonic_sum(4), 2.083333333333333, rel_tol=0.001)', 'assert math.isclose(harmonic_sum(19), 3.547739657143682, rel_tol=0.001)']","def harmonic_sum(n):
    sum = 0
    for i in range(1, n):
        sum += 1/i
    return sum"
Benchmark Questions Verification V2.ipynb,249,2 つの配列の共通部分を見つける関数を作成します。,"def intersection_array(array_nums1,array_nums2):
 result = list(filter(lambda x: x in array_nums1, array_nums2)) 
 return result",[],"['assert intersection_array([1, 2, 3, 5, 7, 8, 9, 10],[1, 2, 4, 8, 9])==[1, 2, 8, 9]', 'assert intersection_array([1, 2, 3, 5, 7, 8, 9, 10],[3,5,7,9])==[3,5,7,9]', 'assert intersection_array([1, 2, 3, 5, 7, 8, 9, 10],[10,20,30,40])==[10]']","def find_common_part(array1, array2):
    common_part = []
    for num in array1:
        if num in array2:
            common_part.append(num)
    return common_part"
Benchmark Questions Verification V2.ipynb,250,タプルと要素を受け取り、タプル内の要素の出現回数をカウントする Python 関数を作成します。,"def count_X(tup, x): 
    count = 0
    for ele in tup: 
        if (ele == x): 
            count = count + 1
    return count ",[],"['assert count_X((10, 8, 5, 2, 10, 15, 10, 8, 5, 8, 8, 2),4) == 0', 'assert count_X((10, 8, 5, 2, 10, 15, 10, 8, 5, 8, 8, 2),10) == 3', 'assert count_X((10, 8, 5, 2, 10, 15, 10, 8, 5, 8, 8, 2),8) == 4']","def count_occurrences(tuple, element):
    count = 0
    for item in tuple:
        if item == element:
            count += 1
    return count"
Benchmark Questions Verification V2.ipynb,251,リストと要素を受け取り、その要素をリスト内の各要素の前に挿入し、結果のリストを返す関数を作成します。,"def insert_element(list,element):
 list = [v for elt in list for v in (element, elt)]
 return list",[],"[""assert insert_element(['Red', 'Green', 'Black'] ,'c')==['c', 'Red', 'c', 'Green', 'c', 'Black']"", ""assert insert_element(['python', 'java'] ,'program')==['program', 'python', 'program', 'java']"", ""assert insert_element(['happy', 'sad'] ,'laugh')==['laugh', 'happy', 'laugh', 'sad']""]","def insert_element_before_each(insert_element, lst):
    result_lst = []
    for element in lst:
        result_lst.append(insert_element)
        result_lst.append(element)
    return result_lst"
Benchmark Questions Verification V2.ipynb,252,複素数を極座標に変換する Python 関数を作成します。,"import cmath  
def convert(numbers):    
  num = cmath.polar(numbers)  
  return (num) ",[],"['assert convert(1) == (1.0, 0.0)', 'assert convert(4) == (4.0,0.0)', 'assert convert(5) == (5.0,0.0)']","def complex_to_polar(complex_num):
    r = abs(complex_num)
    theta = cmath.phase(complex_num)
    return r, theta"
Benchmark Questions Verification V2.ipynb,253,指定されたリスト内の整数要素の数を返す Python 関数を作成します。,"def count_integer(list1):
    ctr = 0
    for i in list1:
        if isinstance(i, int):
            ctr = ctr + 1
    return ctr",[],"[""assert count_integer([1,2,'abc',1.2]) == 2"", 'assert count_integer([1,2,3]) == 3', 'assert count_integer([1,1.2,4,5.1]) == 2']","def count_integer_elements(lst):
    count = 0
    for element in lst:
        if type(element) == int:
            count += 1
    return count"
Benchmark Questions Verification V2.ipynb,255,長さ n のリストを受け取り、リストの要素のすべての組み合わせを (繰り返して) 生成し、各組み合わせのタプルを含むリストを返す関数を作成します。,"from itertools import combinations_with_replacement 
def combinations_colors(l, n):
    return list(combinations_with_replacement(l,n))
",[],"['assert combinations_colors( [""Red"",""Green"",""Blue""],1)==[(\'Red\',), (\'Green\',), (\'Blue\',)]', 'assert combinations_colors( [""Red"",""Green"",""Blue""],2)==[(\'Red\', \'Red\'), (\'Red\', \'Green\'), (\'Red\', \'Blue\'), (\'Green\', \'Green\'), (\'Green\', \'Blue\'), (\'Blue\', \'Blue\')]', 'assert combinations_colors( [""Red"",""Green"",""Blue""],3)==[(\'Red\', \'Red\', \'Red\'), (\'Red\', \'Red\', \'Green\'), (\'Red\', \'Red\', \'Blue\'), (\'Red\', \'Green\', \'Green\'), (\'Red\', \'Green\', \'Blue\'), (\'Red\', \'Blue\', \'Blue\'), (\'Green\', \'Green\', \'Green\'), (\'Green\', \'Green\', \'Blue\'), (\'Green\', \'Blue\', \'Blue\'), (\'Blue\', \'Blue\', \'Blue\')]']","def generate_combinations(lst):
    combinations = []
    n = len(lst)
    for i in range(n):
        for j in range(n):
            combination = (lst[i], lst[j])
            combinations.append(combination)
    return combinations"
